Time;Position;Rotation.X;Rotation.Y;FPS;Input;Position.x;Position.y;Position.z;distance;cumulative_distance;angle_diff
66215.0671;(-0.7701, 4.0000, 0.4684);321.7705;16.7986;29.4372;;-0.7701;4;0.4684;0;5.24409996737556;-0.33359999999999
66215.1009;(-0.7701, 4.0000, 0.4684);321.6628;16.7995;29.3417;;-0.7701;4;0.4684;0;5.24409996737556;-0.107700000000023
66215.1357;(-0.7701, 4.0000, 0.4684);321.6236;16.7998;29.2884;;-0.7701;4;0.4684;0;5.24409996737556;-0.0391999999999939
66215.1685;(-0.7701, 4.0000, 0.4684);321.6089;16.7999;29.2484;;-0.7701;4;0.4684;0;5.24409996737556;-0.0147000000000048
66215.1986;(-0.7701, 4.0000, 0.4684);321.6036;16.8;29.3722;;-0.7701;4;0.4684;0;5.24409996737556;-0.00530000000003383
66215.2295;(-0.7701, 4.0000, 0.4684);321.6017;16.8;29.6995;;-0.7701;4;0.4684;0;5.24409996737556;-0.00189999999997781
66215.2608;(-0.7701, 4.0000, 0.4684);321.6007;16.8;29.9373;;-0.7701;4;0.4684;0;5.24409996737556;-0.000999999999976353
66215.2935;(-0.7701, 4.0000, 0.4684);321.6003;16.8;30.1554;;-0.7701;4;0.4684;0;5.24409996737556;-0.000400000000013279
66215.324;(-0.7701, 4.0000, 0.4684);321.6001;16.8;30.2035;;-0.7701;4;0.4684;0;5.24409996737556;-0.000200000000006639
66215.3533;(-0.7701, 4.0000, 0.4684);321.6001;16.8;30.4269;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.3847;(-0.7701, 4.0000, 0.4684);321.6;16.8;30.7498;;-0.7701;4;0.4684;0;5.24409996737556;-9.99999999748979e-05
66215.4167;(-0.7701, 4.0000, 0.4684);321.6;16.8;30.8675;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.4459;(-0.7701, 4.0000, 0.4684);321.6;16.8;30.936;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.4758;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.2052;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.5082;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.404;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.5373;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.3954;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.5674;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.6364;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.5989;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.7816;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.629;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.778;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.66;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.94;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.69;(-0.7701, 4.0000, 0.4684);321.6;16.8;31.9975;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.7201;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.0892;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.7519;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.2198;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.7814;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.1203;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.8113;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.2642;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.8419;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.4083;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.8713;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.4027;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.9036;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.5918;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.9322;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.4076;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.9622;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.6372;;-0.7701;4;0.4684;0;5.24409996737556;0
66215.9923;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.7172;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.0231;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.7333;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.0542;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.7031;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.0838;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.7144;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.1162;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.7913;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.1458;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.5953;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.1763;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.6735;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.206;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.6973;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.2367;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.8183;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.2658;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.7714;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.2959;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.9354;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.3254;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.9882;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.3574;(-0.7701, 4.0000, 0.4684);321.6;16.8;33.0072;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.3861;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.8727;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.4182;(-0.7701, 4.0000, 0.4684);321.6;16.8;33.0553;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.4483;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.8748;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.4774;(-0.7701, 4.0000, 0.4684);321.6;16.8;32.9271;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.5058;(-0.7701, 4.0000, 0.4684);321.6;16.8;33.0205;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.5363;(-0.7701, 4.0000, 0.4684);321.6;16.8;33.2146;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.5674;(-0.7701, 4.0000, 0.4684);321.6;16.8;33.1865;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.5964;(-0.7701, 4.0000, 0.4684);321.6;16.8;33.1035;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.6269;(-0.7701, 4.0000, 0.4684);321.6;16.8;33.2372;;-0.7701;4;0.4684;0;5.24409996737556;0
66216.6567;(-0.7701, 4.0000, 0.4684);321.3762;16.8;33.1267;;-0.7701;4;0.4684;0;5.24409996737556;-0.22380000000004
66216.6865;(-0.7701, 4.0000, 0.4684);318.3175;16.6936;33.2113;;-0.7701;4;0.4684;0;5.24409996737556;-3.05869999999999
66216.7165;(-0.7701, 4.0000, 0.4684);308.1996;16.5879;33.2029;;-0.7701;4;0.4684;0;5.24409996737556;-10.1179
66216.7476;(-0.7701, 4.0000, 0.4684);298.5199;16.8106;33.23;;-0.7701;4;0.4684;0;5.24409996737556;-9.67969999999997
66216.7809;(-0.7701, 4.0000, 0.4684);286.9591;17.2532;33.1314;;-0.7701;4;0.4684;0;5.24409996737556;-11.5608
66216.8171;(-0.7701, 4.0000, 0.4684);275.8023;18.1828;32.8027;;-0.7701;4;0.4684;0;5.24409996737556;-11.1568
66216.8508;(-0.7701, 4.0000, 0.4684);267.6114;18.6511;32.2094;;-0.7701;4;0.4684;0;5.24409996737556;-8.1909
66216.8857;(-0.7701, 4.0000, 0.4684);262.2617;18.4369;31.9338;;-0.7701;4;0.4684;0;5.24409996737556;-5.34969999999998
66216.9222;(-0.7701, 4.0000, 0.4684);256.7112;18.2225;31.5433;;-0.7701;4;0.4684;0;5.24409996737556;-5.5505
66216.9583;(-0.7701, 4.0000, 0.4684);254.2891;18.0767;31.0965;;-0.7701;4;0.4684;0;5.24409996737556;-2.42210000000003
66216.9934;(-0.7701, 4.0000, 0.4684);253.4533;18.0267;30.7275;;-0.7701;4;0.4684;0;5.24409996737556;-0.835799999999978
66217.029;(-0.7701, 4.0000, 0.4684);253.1687;18.0099;30.509;;-0.7701;4;0.4684;0;5.24409996737556;-0.284600000000012
66217.0614;(-0.7701, 4.0000, 0.4684);253.0585;18.0034;30.1859;;-0.7701;4;0.4684;0;5.24409996737556;-0.110199999999992
66217.0948;(-0.7701, 4.0000, 0.4684);253.0244;18.0014;30.253;;-0.7701;4;0.4684;0;5.24409996737556;-0.0340999999999951
66217.1274;(-0.7701, 4.0000, 0.4684);253.0098;18.0006;30.2269;;-0.7701;4;0.4684;0;5.24409996737556;-0.0146000000000015
66217.1602;(-0.7701, 4.0000, 0.4684);253.0041;18.0002;30.2981;;-0.7701;4;0.4684;0;5.24409996737556;-0.00570000000001869
66217.1894;(-0.7701, 4.0000, 0.4684);252.8245;18.0001;30.3161;;-0.7701;4;0.4684;0;5.24409996737556;-0.179599999999994
66217.2202;(-0.7701, 4.0000, 0.4684);252.6534;18;30.6598;;-0.7701;4;0.4684;0;5.24409996737556;-0.171099999999996
66217.2514;(-0.7701, 4.0000, 0.4684);252.513;18;30.8327;;-0.7701;4;0.4684;0;5.24409996737556;-0.1404
66217.2835;(-0.7701, 4.0000, 0.4684);252.4494;18;30.9432;;-0.7701;4;0.4684;0;5.24409996737556;-0.0636000000000081
66217.3181;(-0.7701, 4.0000, 0.4684);252.4786;17.942;30.9671;;-0.7701;4;0.4684;0;5.24409996737556;0.029200000000003
66217.3466;(-0.7701, 4.0000, 0.4684);252.491;17.9175;30.9765;;-0.7701;4;0.4684;0;5.24409996737556;0.0124000000000137
66217.3777;(-0.7701, 4.0000, 0.4684);252.6069;17.852;31.1191;;-0.7701;4;0.4684;0;5.24409996737556;0.115899999999982
66217.4071;(-0.7701, 4.0000, 0.4684);252.7138;17.8231;31.253;;-0.7701;4;0.4684;0;5.24409996737556;0.106899999999996
66217.4377;(-0.7701, 4.0000, 0.4684);252.7594;17.8108;31.5081;;-0.7701;4;0.4684;0;5.24409996737556;0.0456000000000074
66217.4685;(-0.7701, 4.0000, 0.4684);253.0044;17.8048;31.5931;;-0.7701;4;0.4684;0;5.24409996737556;0.245000000000005
66217.4995;(-0.7701, 4.0000, 0.4684);253.6671;17.7464;31.6792;;-0.7701;4;0.4684;0;5.24409996737556;0.662700000000001
66217.5301;(-0.7701, 4.0000, 0.4684);254.4098;17.7204;31.7404;;-0.7701;4;0.4684;0;5.24409996737556;0.742699999999985
66217.5612;(-0.7701, 4.0000, 0.4684);255.9455;17.5431;31.8342;;-0.7701;4;0.4684;0;5.24409996737556;1.53570000000002
66217.5938;(-0.7701, 4.0000, 0.4684);257.5931;17.3508;31.878;;-0.7701;4;0.4684;0;5.24409996737556;1.64759999999998
66217.624;(-0.7701, 4.0000, 0.4684);258.5401;17.2615;31.7392;;-0.7701;4;0.4684;0;5.24409996737556;0.947000000000003
66217.6565;(-0.7701, 4.0000, 0.4684);258.8979;17.228;31.8794;;-0.7701;4;0.4684;0;5.24409996737556;0.357799999999997
66217.691;(-0.7701, 4.0000, 0.4684);259.0768;17.2114;31.7258;;-0.7701;4;0.4684;0;5.24409996737556;0.178899999999999
66217.7241;(-0.7701, 4.0000, 0.4684);259.1529;17.2043;31.4483;;-0.7701;4;0.4684;0;5.24409996737556;0.0760999999999967
66217.7542;(-0.7701, 4.0000, 0.4684);260.5628;17.0811;31.2934;;-0.7701;4;0.4684;0;5.24409996737556;1.40989999999999
66217.7853;(-0.7701, 4.0000, 0.4684);263.5236;16.7689;31.5153;;-0.7701;4;0.4684;0;5.24409996737556;2.96080000000001
66217.8173;(-0.7701, 4.0000, 0.4684);266.384;16.6167;31.5579;;-0.7701;4;0.4684;0;5.24409996737556;2.86040000000003
66217.8489;(-0.7701, 4.0000, 0.4684);267.7244;16.5489;31.5115;;-0.7701;4;0.4684;0;5.24409996737556;1.34039999999999
66217.882;(-0.7701, 4.0000, 0.4684);268.2733;16.5213;31.5592;;-0.7701;4;0.4684;0;5.24409996737556;0.548900000000003
66217.9186;(-0.7701, 4.0000, 0.4684);268.5294;16.5085;31.3947;;-0.7701;4;0.4684;0;5.24409996737556;0.256100000000004
66217.9512;(-0.7701, 4.0000, 0.4684);268.6412;16.5029;30.9535;;-0.7701;4;0.4684;0;5.24409996737556;0.111800000000017
66217.9816;(-0.7701, 4.0000, 0.4684);268.6759;16.5012;30.9071;;-0.7701;4;0.4684;0;5.24409996737556;0.0346999999999866
66218.0111;(-0.7701, 4.0000, 0.4684);268.689;16.5005;31.1175;;-0.7701;4;0.4684;0;5.24409996737556;0.0131000000000085
66218.0397;(-0.7701, 4.0000, 0.4684);268.6949;16.5003;31.3431;;-0.7701;4;0.4684;0;5.24409996737556;0.00589999999999691
66218.0683;(-0.7701, 4.0000, 0.4684);268.6975;16.5001;31.6893;;-0.7701;4;0.4684;0;5.24409996737556;0.00259999999997262
66218.0979;(-0.7701, 4.0000, 0.4684);268.6988;16.5001;31.9836;;-0.7701;4;0.4684;0;5.24409996737556;0.00130000000001473
66218.1264;(-0.7701, 4.0000, 0.4684);268.6995;16.5;32.1512;;-0.7701;4;0.4684;0;5.24409996737556;0.000699999999994816
66218.1572;(-0.7701, 4.0000, 0.4684);268.6998;16.5;32.3847;;-0.7701;4;0.4684;0;5.24409996737556;0.000299999999981537
66218.1851;(-0.7701, 4.0000, 0.4684);268.6999;16.5;32.436;;-0.7701;4;0.4684;0;5.24409996737556;0.000100000000031741
66218.2162;(-0.7701, 4.0000, 0.4684);268.7;16.3983;32.7253;;-0.7701;4;0.4684;0;5.24409996737556;9.99999999748979e-05
66218.2438;(-0.7701, 4.0000, 0.4684);268.7;16.2323;32.7019;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.2728;(-0.7701, 4.0000, 0.4684);268.7;16.116;33.0147;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.2999;(-0.7701, 4.0000, 0.4684);268.7;16.0551;33.1525;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.3299;(-0.7701, 4.0000, 0.4684);268.7;16.028;33.48;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.3589;(-0.7701, 4.0000, 0.4684);268.7;16.0668;33.491;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.3875;(-0.7701, 4.0000, 0.4684);268.7;16.0842;33.587;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.4175;(-0.7701, 4.0000, 0.4684);268.7;16.0924;33.7075;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.4474;(-0.7701, 4.0000, 0.4684);268.7;16.0965;33.6601;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.4756;(-0.7701, 4.0000, 0.4684);268.7;16.0984;33.6705;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.5062;(-0.7701, 4.0000, 0.4684);268.7;16.0992;33.8147;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.5332;(-0.7701, 4.0000, 0.4684);268.7;16.0997;33.7207;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.5628;(-0.7701, 4.0000, 0.4684);268.7;16.0998;34.0313;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.5914;(-0.7701, 4.0000, 0.4684);268.7;16.0999;34.0028;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.6212;(-0.7701, 4.0000, 0.4684);268.7;16.1;34.1448;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.6475;(-0.7701, 4.0000, 0.4684);268.7;16.1;34.0366;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.6771;(-0.7701, 4.0000, 0.4684);268.7;16.1;34.3678;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.7056;(-0.7701, 4.0000, 0.4684);268.7;16.1;34.371;;-0.7701;4;0.4684;0;5.24409996737556;0
66218.7335;(-0.7701, 4.0000, 0.4684);268.6483;16.1;34.4104;;-0.7701;4;0.4684;0;5.24409996737556;-0.0516999999999825
66218.7631;(-0.7701, 4.0000, 0.4684);268.624;16.1;34.5497;;-0.7701;4;0.4684;0;5.24409996737556;-0.0242999999999824
66218.7923;(-0.7701, 4.0000, 0.4684);268.6112;16.1;34.4596;;-0.7701;4;0.4684;0;5.24409996737556;-0.012800000000027
66218.8204;(-0.7701, 4.0000, 0.4684);268.6053;16.1;34.4197;;-0.7701;4;0.4684;0;5.24409996737556;-0.00589999999999691
66218.8487;(-0.7701, 4.0000, 0.4684);268.6026;16.1;34.5204;;-0.7701;4;0.4684;0;5.24409996737556;-0.00270000000000437
66218.8787;(-0.7701, 4.0000, 0.4684);268.6013;16.1;34.6198;;-0.7701;4;0.4684;0;5.24409996737556;-0.00130000000001473
66218.9063;(-0.7701, 4.0000, 0.4684);268.6006;16.1;34.5036;;-0.7701;4;0.4684;0;5.24409996737556;-0.000699999999994816
66218.9354;(-0.7701, 4.0000, 0.4684);268.6003;16.1;34.6506;;-0.7701;4;0.4684;0;5.24409996737556;-0.000299999999981537
66218.9645;(-0.7701, 4.0000, 0.4684);268.6002;16.1;34.6217;;-0.7701;4;0.4684;0;5.24409996737556;-0.000100000000031741
66218.9945;(-0.7701, 4.0000, 0.4684);268.6001;16.1;34.6067;;-0.7701;4;0.4684;0;5.24409996737556;-9.99999999748979e-05
66219.0221;(-0.7701, 4.0000, 0.4684);268.6;16.1;34.4636;;-0.7701;4;0.4684;0;5.24409996737556;-9.99999999748979e-05
66219.0517;(-0.7701, 4.0000, 0.4684);268.6;16.1;34.6206;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.0798;(-0.7701, 4.0000, 0.4684);268.6;16.1;34.5069;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.1088;(-0.7701, 4.0000, 0.4684);268.6;16.1;34.6158;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.1379;(-0.7701, 4.0000, 0.4684);268.6;16.1;34.5987;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.1665;(-0.7701, 4.0000, 0.4684);268.6;16.1;34.5762;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.1966;(-0.7701, 4.0000, 0.4684);268.651;16.1;34.6488;;-0.7701;4;0.4684;0;5.24409996737556;0.0509999999999877
66219.2257;(-0.7701, 4.0000, 0.4684);268.7318;16.0456;34.4995;;-0.7701;4;0.4684;0;5.24409996737556;0.0808000000000106
66219.2553;(-0.7701, 4.0000, 0.4684);268.872;15.9691;34.4918;;-0.7701;4;0.4684;0;5.24409996737556;0.140199999999993
66219.2823;(-0.7701, 4.0000, 0.4684);268.9409;15.9318;34.3874;;-0.7701;4;0.4684;0;5.24409996737556;0.0688999999999851
66219.3114;(-0.7701, 4.0000, 0.4684);268.9697;15.9162;34.6264;;-0.7701;4;0.4684;0;5.24409996737556;0.0287999999999897
66219.3415;(-0.7701, 4.0000, 0.4684);268.9855;15.9077;34.6076;;-0.7701;4;0.4684;0;5.24409996737556;0.0158000000000129
66219.3696;(-0.7701, 4.0000, 0.4684);268.9934;15.9035;34.4652;;-0.7701;4;0.4684;0;5.24409996737556;0.00790000000000646
66219.4001;(-0.7701, 4.0000, 0.4684);268.9967;15.9017;34.5812;;-0.7701;4;0.4684;0;5.24409996737556;0.00329999999996744
66219.4319;(-0.7701, 4.0000, 0.4684);268.9985;15.9008;34.4221;;-0.7701;4;0.4684;0;5.24409996737556;0.00180000000000291
66219.4615;(-0.7701, 4.0000, 0.4684);268.9994;15.9004;34.1703;;-0.7701;4;0.4684;0;5.24409996737556;0.000900000000001455
66219.4916;(-0.7701, 4.0000, 0.4684);268.9997;15.9002;34.0594;;-0.7701;4;0.4684;0;5.24409996737556;0.000300000000038381
66219.5208;(-0.7701, 4.0000, 0.4684);268.9999;15.9001;33.9589;;-0.7701;4;0.4684;0;5.24409996737556;0.000200000000006639
66219.5514;(-0.7701, 4.0000, 0.4684);268.9999;15.9001;33.9968;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.582;(-0.7701, 4.0000, 0.4684);269;15.9;33.8507;;-0.7701;4;0.4684;0;5.24409996737556;9.99999999748979e-05
66219.6122;(-0.7701, 4.0000, 0.4684);269;15.9;33.7587;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.6413;(-0.7701, 4.0000, 0.4684);269;15.9;33.6969;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.673;(-0.7701, 4.0000, 0.4684);269;15.9;33.7419;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.7032;(-0.7701, 4.0000, 0.4684);269;15.9;33.5192;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.7351;(-0.7701, 4.0000, 0.4684);269;15.9;33.4652;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.7651;(-0.7701, 4.0000, 0.4684);269;15.9;33.304;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.7957;(-0.7701, 4.0000, 0.4684);269;15.9;33.2589;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.8245;(-0.7701, 4.0000, 0.4684);269;15.9;33.2134;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.8545;(-0.7701, 4.0000, 0.4684);269;15.9;33.3351;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.8856;(-0.7701, 4.0000, 0.4684);269;15.9;33.3416;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.9167;(-0.7701, 4.0000, 0.4684);269;15.9;33.2566;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.9478;(-0.7701, 4.0000, 0.4684);269;15.9;33.1196;;-0.7701;4;0.4684;0;5.24409996737556;0
66219.9754;(-0.7701, 4.0000, 0.4684);269;15.8434;32.9949;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.008;(-0.7701, 4.0000, 0.4684);269;15.8218;33.3006;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.0385;(-0.7701, 4.0000, 0.4684);269;15.809;33.0258;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.0689;(-0.7701, 4.0000, 0.4684);269;15.8041;33.0147;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.099;(-0.7701, 4.0000, 0.4684);269;15.8018;32.9749;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.1303;(-0.7701, 4.0000, 0.4684);269;15.8009;33.0242;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.16;(-0.7701, 4.0000, 0.4684);269;15.8004;32.9141;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.1904;(-0.7701, 4.0000, 0.4684);269;15.8002;32.9871;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.2217;(-0.7701, 4.0000, 0.4684);269;15.8001;32.9776;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.2519;(-0.7701, 4.0000, 0.4684);269;15.8001;32.9078;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.2813;(-0.7701, 4.0000, 0.4684);269;15.8;32.8964;;-0.7701;4;0.4684;0;5.24409996737556;0
66220.3152;(-0.7701, 4.0000, 0.4684);269.107;15.8;32.9703;;-0.7701;4;0.4684;0;5.24409996737556;0.107000000000028
66220.343;(-0.7701, 4.0000, 0.4684);275.6482;15.8;32.6117;;-0.7701;4;0.4684;0;5.24409996737556;6.54119999999995
66220.3741;(-0.7701, 4.0000, 0.4684);284.6738;16.2549;32.9049;;-0.7701;4;0.4684;0;5.24409996737556;9.02560000000005
66220.4064;(-0.7701, 4.0000, 0.4684);299.2408;18.4207;32.8304;;-0.7701;4;0.4684;0;5.24409996737556;14.567
66220.4416;(-0.7701, 4.0000, 0.4684);312.7104;22.2676;32.6484;;-0.7701;4;0.4684;0;5.24409996737556;13.4696
66220.4735;(-0.7701, 4.0000, 0.4684);324.1711;26.2168;32.1499;;-0.7701;4;0.4684;0;5.24409996737556;11.4607
66220.5092;(-0.7701, 4.0000, 0.4684);327.9045;27.4818;32.0815;;-0.7701;4;0.4684;0;5.24409996737556;3.73339999999996
66220.5431;(-0.7701, 4.0000, 0.4684);329.7049;28.0796;31.6141;;-0.7701;4;0.4684;0;5.24409996737556;1.80040000000002
66220.5789;(-0.7701, 4.0000, 0.4684);330.3075;28.276;31.4145;;-0.7701;4;0.4684;0;5.24409996737556;0.602599999999995
66220.6318;(-0.7701, 4.0000, 0.4684);330.5622;28.3574;31.0036;;-0.7701;4;0.4684;0;5.24409996737556;0.254700000000014
66220.6473;(-0.7701, 4.0000, 0.4684);330.6473;28.384;30.8091;;-0.7701;4;0.4684;0;5.24409996737556;0.0850999999999544
66220.6806;(-0.7701, 4.0000, 0.4684);330.6798;28.394;30.6394;;-0.7701;4;0.4684;0;5.24409996737556;0.0325000000000273
66220.7117;(-0.7701, 4.0000, 0.4684);330.7525;28.3977;30.5514;;-0.7701;4;0.4684;0;5.24409996737556;0.0726999999999975
66220.7445;(-0.7701, 4.0000, 0.4684);330.8347;28.399;30.7159;;-0.7701;4;0.4684;0;5.24409996737556;0.0822000000000003
66220.7746;(-0.7701, 4.0000, 0.4684);330.9303;28.3996;30.7577;;-0.7701;4;0.4684;0;5.24409996737556;0.0955999999999904
66220.8068;(-0.7701, 4.0000, 0.4684);330.9683;28.3998;30.9701;;-0.7701;4;0.4684;0;5.24409996737556;0.0380000000000109
66220.8375;(-0.7701, 4.0000, 0.4684);330.9862;28.3999;31.0561;;-0.7701;4;0.4684;0;5.24409996737556;0.0178999999999974
66220.869;(-0.7701, 4.0000, 0.4684);330.994;28.4;31.1292;;-0.7701;4;0.4684;0;5.24409996737556;0.00780000000003156
66220.8991;(-0.7701, 4.0000, 0.4684);330.9975;28.3419;31.1567;;-0.7701;4;0.4684;0;5.24409996737556;0.00349999999997408
66220.9308;(-0.7701, 4.0000, 0.4684);330.9988;28.2639;31.3481;;-0.7701;4;0.4684;0;5.24409996737556;0.00130000000001473
66220.9619;(-0.7701, 4.0000, 0.4684);331.5678;27.8819;31.3806;;-0.7701;4;0.4684;0;5.24409996737556;0.56899999999996
66220.9929;(-0.7701, 4.0000, 0.4684);336.1991;25.9036;31.4412;;-0.7701;4;0.4684;0;5.24409996737556;4.63130000000001
66221.0237;(-0.7701, 4.0000, 0.4684);345.497;22.7068;31.5285;;-0.7701;4;0.4684;0;5.24409996737556;9.29790000000003
66221.0557;(-0.7701, 4.0000, 0.4684);354.7727;19.3755;31.6337;;-0.7701;4;0.4684;0;5.24409996737556;9.27569999999997
66221.0918;(-0.7701, 4.0000, 0.4684);8.0837;15.5083;31.585;;-0.7701;4;0.4684;0;5.24409996737556;13.311
66221.1269;(-0.7701, 4.0000, 0.4684);16.52;13.213;31.1309;;-0.7701;4;0.4684;0;5.24409996737556;8.43629999999999
66221.1632;(-0.7701, 4.0000, 0.4684);19.345;12.4466;30.8516;;-0.7701;4;0.4684;0;5.24409996737556;2.82499999999999
66221.1991;(-0.7701, 4.0000, 0.4684);20.4257;12.1544;30.4882;;-0.7701;4;0.4684;0;5.24409996737556;1.08070000000001
66221.2336;(-0.7701, 4.0000, 0.4684);20.7919;12.0558;30.2463;;-0.7701;4;0.4684;0;5.24409996737556;0.366199999999992
66221.2688;(-0.7701, 4.0000, 0.4684);20.9224;12.0207;30.0861;;-0.7701;4;0.4684;0;5.24409996737556;0.130500000000012
66221.3029;(-0.7701, 4.0000, 0.4684);21.0981;12.0076;29.9125;;-0.7701;4;0.4684;0;5.24409996737556;0.175700000000006
